Month,State,Total_Claims_Received,Individual_Claims,Community_Claims,Claims_Recommended_SDLC,Claims_Recommended_DLC,Approved_Claims,Pending_Claims,Rejected_Claims,Titles_Distributed,Pending_Rate,Approval_Rate,Rejection_Rate,Disposal_Rate,Workflow_Bottleneck_Rate,SDLC_Dropoff_Rate,DLC_Dropoff_Rate,Rejection_Anomaly_Score,Pending_Backlog_Growth,Individual_vs_Community_Imbalance,Data_Inconsistency_Flag,Risk_Score,Risk_Level
2025-05,Uttar Pradesh,94166,92972,1194,83646,23479,18910,4520,70736,23430,0.04800033982541469,0.20081558099526367,0.7511840791793216,0.9519996601745853,0.0,0.11171760508038996,0.7193051670133659,1.022382645806501,0.0,77.80083682008369,1,36.66,Medium
2025-05,Uttarakhand,6678,3587,3091,0,0,0,185,6493,185,0.027702905061395628,0.0,0.9722970949386044,0.9722970949386044,0.0,1.0,0.0,1.7092913723791323,0.0,1.160090556274256,1,55.0,High
2025-05,West Bengal,142081,131962,10119,52610,51897,45130,364,96587,45130,0.0025619189054131093,0.3176357148387188,0.6798023662558681,0.9974380810945869,0.0,0.629718259302792,0.013552556548184757,0.8006285289968302,0.0,13.039723320158103,0,26.5,Low
2025-06,Andhra Pradesh,288392,285098,3294,267889,246960,228473,1509,58410,228473,0.005232461372021415,0.7922307137507282,0.20253682487725042,0.9947675386279786,0.0,0.07109420510971177,0.07812564159036019,-0.6860247392949217,0.0,86.52443095599394,0,6.26,Low
2025-06,Assam,155011,148965,6046,0,0,0,155011,0,58802,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3170239720282386,0.0,24.63452951876964,1,55.0,High
2025-06,Bihar,4696,4696,0,4696,4696,200,0,4496,191,0.0,0.04258943781942078,0.9574105621805792,1.0,0.045,0.0,0.0,1.6657685671204108,0.0,4696.0,0,24.84,Low
2025-06,Chhattisgarh,947479,890220,57259,843086,841839,534521,6171,406787,534068,0.0065130731129660925,0.564150762180481,0.42933616470655284,0.9934869268870339,0.0008474877507151263,0.11017975068576717,0.0014790899149078505,0.02056385022921106,0.0,15.54697869367796,0,12.57,Low
2025-06,Goa,10136,9757,379,4883,3521,2267,7221,648,871,0.7124112075769534,0.22365824782951854,0.06393054459352802,0.2875887924230466,0.615791795324217,0.5182517758484609,0.27892688920745445,-1.1178497003312875,-0.04078108395324123,25.676315789473684,0,39.5,Medium
2025-06,Gujarat,190242,183055,7187,186192,119410,103524,84387,2331,103524,0.4435771280789731,0.5441700570851863,0.012252814835840667,0.5564228719210269,0.0,0.02128867442520579,0.35867276789550573,-1.2788505842261704,0.0,25.466750139120755,0,11.72,Low
2025-06,Himachal Pradesh,5566,4883,683,2861,1465,808,4704,54,808,0.8451311534315487,0.14516708587854832,0.009701760689902982,0.15486884656845132,0.0,0.48598634567014015,0.4879412792729815,-1.2867983399477456,0.0,7.138888888888889,0,28.66,Low
2025-06,Jammu & Kashmir,46090,33233,12857,0,0,4505,1661,39924,6020,0.0360381861575179,0.09774354523757865,0.8662182686049035,0.9639618138424821,0.0,1.0,0.0,1.381660887875825,0.0,2.5846165811168142,1,52.56,Medium
2025-06,Jharkhand,110756,107032,3724,71636,65731,62051,20598,28107,61970,0.18597638051211673,0.560249557586045,0.25377406190183827,0.8140236194878833,0.001305377834362057,0.353208855502185,0.08243062147523592,-0.5263962012772828,0.0,28.733422818791947,0,16.32,Low
2025-06,Karnataka,294489,288549,5940,113013,17577,16326,24894,253269,16326,0.0845328687998533,0.05543840347177653,0.8600287277283701,0.9154671312001467,0.0,0.6162403349530883,0.8444692203551803,1.3623775030077592,0.0,48.569096111765695,0,32.86,Medium
2025-06,Kerala,45469,44455,1014,40503,31047,30099,2535,12835,29704,0.05575227077789263,0.6619674943368009,0.28228023488530646,0.9442477292221074,0.013123359580052493,0.1092172689084871,0.23346418783793793,-0.4375858168366603,0.0,43.79802955665025,0,10.35,Low
2025-06,Madhya Pradesh,627513,585326,42187,627513,627513,305106,0,322407,294877,0.0,0.4862146282228416,0.5137853717771584,1.0,0.03352605324051313,0.0,0.0,0.2836635848023413,0.0,13.874229638759838,0,13.52,Low
2025-06,Maharashtra,409156,397897,11259,374165,174066,208681,27844,172631,208335,0.06805228323671167,0.5100279599956985,0.42191975676758986,0.9319477167632884,0.0016580330744054323,0.0855199483815464,0.534788128232197,-0.002541813256721089,0.0,35.33721136767318,0,13.57,Low
2025-06,Odisha,766365,730908,35457,579793,497456,482164,138334,145867,471868,0.18050667762750125,0.6291571248686983,0.1903361975038004,0.8194933223724987,0.021353730266050554,0.24345057511760063,0.14201102807381255,-0.724035538151761,0.25942515864128407,20.61334536634892,0,13.35,Low
2025-06,Rajasthan,118375,113162,5213,76333,63849,51766,688,65921,51766,0.005812038014783527,0.4373051742344245,0.556882787750792,0.9941879619852165,0.0,0.3551594508975713,0.16354656570552709,0.4179326809463777,0.0,21.70349060222478,0,19.39,Low
2025-06,Tamil Nadu,34667,33119,1548,27582,16972,16568,5388,12711,16508,0.1554215824847838,0.477918481553062,0.36665993596215424,0.8445784175152162,0.0036214389183969096,0.20437303487466466,0.38467116235225873,-0.174702626730237,0.0,21.38089089735313,0,16.19,Low
2025-06,Telangana,655249,651822,3427,231456,231456,231456,329367,94426,231456,0.5026592944056382,0.35323365621313424,0.1441070493812276,0.49734070559436183,0.0,0.6467663437868657,0.0,-0.8680614801647132,0.0,190.14644107351225,0,25.87,Low
2025-06,Tripura,200721,200557,164,153257,136437,131793,80,68848,128032,0.00039856317973704794,0.6565979643385595,0.3430034724817035,0.9996014368202629,0.028537175722534582,0.23646753453799055,0.10975028873069419,-0.2484038428641176,0.0,1215.4969696969697,0,12.7,Low
2025-06,Uttar Pradesh,94166,92972,1194,83646,23479,18910,4520,70736,23430,0.04800033982541469,0.20081558099526367,0.7511840791793216,0.9519996601745853,0.0,0.11171760508038996,0.7193051670133659,1.0232742818369822,0.0,77.80083682008369,1,36.66,Medium
2025-06,Uttarakhand,6678,3587,3091,0,0,0,185,6493,185,0.027702905061395628,0.0,0.9722970949386044,0.9722970949386044,0.0,1.0,0.0,1.7121472479063184,0.0,1.160090556274256,1,55.0,High
2025-06,West Bengal,142081,131962,10119,52610,51897,45130,364,96587,45130,0.0025619189054131093,0.3176357148387188,0.6798023662558681,0.9974380810945869,0.0,0.629718259302792,0.013552556548184757,0.800886051384633,0.0,13.039723320158103,0,26.5,Low
2025-07,Andhra Pradesh,288392,285098,3294,267889,246960,228473,1509,58410,228473,0.005232461372021415,0.7922307137507282,0.20253682487725042,0.9947675386279786,0.0,0.07109420510971177,0.07812564159036019,-0.6938193808793239,0.0,86.52443095599394,0,6.26,Low
2025-07,Assam,155011,148965,6046,0,0,0,155011,0,58802,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3239879060339141,0.0,24.63452951876964,1,55.0,High
2025-07,Bihar,4696,4696,0,4696,4696,200,0,4496,191,0.0,0.04258943781942078,0.9574105621805792,1.0,0.045,0.0,0.0,1.6548778004983038,0.0,4696.0,0,24.84,Low
2025-07,Chhattisgarh,947479,890220,57259,843086,841839,534521,6171,406787,534068,0.0065130731129660925,0.564150762180481,0.42933616470655284,0.9934869268870339,0.0008474877507151263,0.11017975068576717,0.0014790899149078505,0.011838988026604618,0.0,15.54697869367796,0,12.57,Low
2025-07,Goa,10136,9757,379,4883,3521,2309,6876,951,871,0.6783741120757696,0.22780189423835834,0.09382399368587215,0.32162588792423047,0.6227804244261586,0.5182517758484609,0.27892688920745445,-1.0320660406596893,-0.04777731616119651,25.676315789473684,0,39.53,Medium
2025-07,Gujarat,190242,183055,7187,186192,119410,103524,84387,2331,103524,0.4435771280789731,0.5441700570851863,0.012252814835840667,0.5564228719210269,0.0,0.02128867442520579,0.35867276789550573,-1.285864773320771,0.0,25.466750139120755,0,11.72,Low
2025-07,Himachal Pradesh,5664,4981,683,3076,1558,901,4709,54,901,0.8313912429378532,0.15907485875706215,0.009533898305084746,0.1686087570621469,0.0,0.4569209039548023,0.49349804941482445,-1.2943243491102274,0.0010629251700680273,7.2821637426900585,0,27.88,Low
2025-07,Jammu & Kashmir,46090,33233,12857,0,0,4505,1661,39924,6020,0.0360381861575179,0.09774354523757865,0.8662182686049035,0.9639618138424821,0.0,1.0,0.0,1.3711441477026893,0.0,2.5846165811168142,1,52.56,Medium
2025-07,Jharkhand,110756,107032,3724,71636,65731,62051,20598,28107,61970,0.18597638051211673,0.560249557586045,0.25377406190183827,0.8140236194878833,0.001305377834362057,0.353208855502185,0.08243062147523592,-0.5344009930955259,0.0,28.733422818791947,0,16.32,Low
2025-07,Karnataka,295176,289236,5940,154073,18303,16700,16097,262379,16700,0.054533566414613655,0.05657641542672846,0.8888900181586579,0.9454664335853864,0.0,0.4780300566441716,0.8812056622510109,1.4416845197442794,-0.35337832409415926,48.684733209897324,0,30.76,Medium
2025-07,Kerala,45469,44455,1014,40503,31047,30099,2535,12835,29704,0.05575227077789263,0.6619674943368009,0.28228023488530646,0.9442477292221074,0.013123359580052493,0.1092172689084871,0.23346418783793793,-0.44570752711628553,0.0,43.79802955665025,0,10.35,Low
2025-07,Madhya Pradesh,627513,585326,42187,627513,627513,305106,0,322407,294877,0.0,0.4862146282228416,0.5137853717771584,1.0,0.03352605324051313,0.0,0.0,0.2745923530130015,0.0,13.874229638759838,0,13.52,Low
2025-07,Maharashtra,409156,397897,11259,374165,174066,208681,27844,172631,208335,0.06805228323671167,0.5100279599956985,0.42191975676758986,0.9319477167632884,0.0016580330744054323,0.0855199483815464,0.534788128232197,-0.011236256959948171,0.0,35.33721136767318,0,13.57,Low
2025-07,Odisha,768373,732530,35843,580069,497834,482535,139498,146340,472119,0.181549846233535,0.6279957780921506,0.19045437567431442,0.818450153766465,0.021585998943081847,0.2450684758574286,0.14176761730070042,-0.7314124417910073,0.008414417279916724,20.436614217163264,0,13.41,Low
2025-07,Rajasthan,118375,113162,5213,76333,63849,51766,688,65921,51766,0.005812038014783527,0.4373051742344245,0.556882787750792,0.9941879619852165,0.0,0.3551594508975713,0.16354656570552709,0.4086846845114257,0.0,21.70349060222478,0,19.39,Low
2025-07,Tamil Nadu,34667,33119,1548,27582,16972,16568,5388,12711,16508,0.1554215824847838,0.477918481553062,0.36665993596215424,0.8445784175152162,0.0036214389183969096,0.20437303487466466,0.38467116235225873,-0.1831704215168042,0.0,21.38089089735313,0,16.19,Low
2025-07,Telangana,655249,651822,3427,231456,231456,231456,329367,94426,231456,0.5026592944056382,0.35323365621313424,0.1441070493812276,0.49734070559436183,0.0,0.6467663437868657,0.0,-0.8756164712196017,0.0,190.14644107351225,0,25.87,Low
2025-07,Tripura,200721,200557,164,153257,136437,131793,80,68848,128032,0.00039856317973704794,0.6565979643385595,0.3430034724817035,0.9996014368202629,0.028537175722534582,0.23646753453799055,0.10975028873069419,-0.25677461033967114,0.0,1215.4969696969697,0,12.7,Low
2025-07,Uttar Pradesh,94166,92972,1194,83646,23479,18910,4520,70736,23430,0.04800033982541469,0.20081558099526367,0.7511840791793216,0.9519996601745853,0.0,0.11171760508038996,0.7193051670133659,1.0132293559772507,0.0,77.80083682008369,1,36.66,Medium
2025-07,Uttarakhand,6678,3587,3091,0,0,0,185,6493,185,0.027702905061395628,0.0,0.9722970949386044,0.9722970949386044,0.0,1.0,0.0,1.7011954239649287,0.0,1.160090556274256,1,55.0,High
2025-07,West Bengal,142081,131962,10119,52610,51897,45130,364,96587,45130,0.0025619189054131093,0.3176357148387188,0.6798023662558681,0.9974380810945869,0.0,0.629718259302792,0.013552556548184757,0.7911338986042857,0.0,13.039723320158103,0,26.5,Low
2025-08,Andhra Pradesh,288409,285115,3294,267911,231555,228489,1525,58395,228489,0.005287629720293056,0.7922394932196984,0.20247287706000852,0.9947123702797069,0.0,0.07107267803709316,0.1357017815617873,-0.6939853416490411,0.010603048376408217,86.52959028831563,0,6.26,Low
2025-08,Assam,155011,148965,6046,0,0,0,155011,0,58802,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3239446375224582,0.0,24.63452951876964,1,55.0,High
2025-08,Bihar,4696,4696,0,4696,4696,200,0,4496,191,0.0,0.04258943781942078,0.9574105621805792,1.0,0.045,0.0,0.0,1.6548725372554534,0.0,4696.0,0,24.84,Low
2025-08,Chhattisgarh,947479,890220,57259,843086,841839,534521,6171,406787,534068,0.0065130731129660925,0.564150762180481,0.42933616470655284,0.9934869268870339,0.0008474877507151263,0.11017975068576717,0.0014790899149078505,0.011860493213021695,0.0,15.54697869367796,0,12.57,Low
2025-08,Goa,10136,9757,379,4883,3521,2309,6876,951,871,0.6783741120757696,0.22780189423835834,0.09382399368587215,0.32162588792423047,0.6227804244261586,0.5182517758484609,0.27892688920745445,-1.032027528146537,0.0,25.676315789473684,0,39.53,Medium
2025-08,Gujarat,190242,183055,7187,186192,119410,103524,84387,2331,103524,0.4435771280789731,0.5441700570851863,0.012252814835840667,0.5564228719210269,0.0,0.02128867442520579,0.35867276789550573,-1.2858221259123432,0.0,25.466750139120755,0,11.72,Low
2025-08,Himachal Pradesh,5664,4981,683,3076,1558,901,4709,54,901,0.8313912429378532,0.15907485875706215,0.009533898305084746,0.1686087570621469,0.0,0.4569209039548023,0.49349804941482445,-1.2942815638781797,0.0,7.2821637426900585,0,27.88,Low
2025-08,Jammu & Kashmir,46090,33233,12857,0,0,4505,1661,39924,6020,0.0360381861575179,0.09774354523757865,0.8662182686049035,0.9639618138424821,0.0,1.0,0.0,1.371143507055579,0.0,2.5846165811168142,1,52.56,Medium
2025-08,Jharkhand,110756,107032,3724,71636,65731,62051,20598,28107,61970,0.18597638051211673,0.560249557586045,0.25377406190183827,0.8140236194878833,0.001305377834362057,0.353208855502185,0.08243062147523592,-0.5343705885537273,0.0,28.733422818791947,0,16.32,Low
2025-08,Karnataka,295176,289236,5940,154073,18303,16700,16097,262379,16700,0.054533566414613655,0.05657641542672846,0.8888900181586579,0.9454664335853864,0.0,0.4780300566441716,0.8812056622510109,1.4416827298516706,0.0,48.684733209897324,0,30.76,Medium
2025-08,Kerala,45469,44455,1014,40503,31047,30099,2535,12835,29704,0.05575227077789263,0.6619674943368009,0.28228023488530646,0.9442477292221074,0.013123359580052493,0.1092172689084871,0.23346418783793793,-0.4456785675706444,0.0,43.79802955665025,0,10.35,Low
2025-08,Madhya Pradesh,627513,585326,42187,627513,627513,305106,0,322407,294877,0.0,0.4862146282228416,0.5137853717771584,1.0,0.03352605324051313,0.0,0.0,0.27460957741504993,0.0,13.874229638759838,0,13.52,Low
2025-08,Maharashtra,409156,397897,11259,374165,174066,208681,27844,172631,208335,0.06805228323671167,0.5100279599956985,0.42191975676758986,0.9319477167632884,0.0016580330744054323,0.0855199483815464,0.534788128232197,-0.011214375831064874,0.0,35.33721136767318,0,13.57,Low
2025-08,Odisha,768706,732647,36059,580866,498716,483233,139133,146340,472478,0.1809963757275213,0.6286317525816112,0.1903718716908675,0.8190036242724786,0.022256344248012865,0.2443587015061675,0.14142676624212813,-0.7316355243915187,-0.002616524968099901,20.317443150305046,0,13.39,Low
2025-08,Rajasthan,118375,113162,5213,76333,63849,51766,688,65921,51766,0.005812038014783527,0.4373051742344245,0.556882787750792,0.9941879619852165,0.0,0.3551594508975713,0.16354656570552709,0.4086997242778686,0.0,21.70349060222478,0,19.39,Low
2025-08,Tamil Nadu,34667,33119,1548,27582,16972,16568,5388,12711,16508,0.1554215824847838,0.477918481553062,0.36665993596215424,0.8445784175152162,0.0036214389183969096,0.20437303487466466,0.38467116235225873,-0.18314573923222835,0.0,21.38089089735313,0,16.19,Low
2025-08,Telangana,655249,651822,3427,231456,231456,231456,329367,94426,231456,0.5026592944056382,0.35323365621313424,0.1441070493812276,0.49734070559436183,0.0,0.6467663437868657,0.0,-0.8755805075867324,0.0,190.14644107351225,0,25.87,Low
2025-08,Tripura,200721,200557,164,153257,136437,131793,80,68848,128032,0.00039856317973704794,0.6565979643385595,0.3430034724817035,0.9996014368202629,0.028537175722534582,0.23646753453799055,0.10975028873069419,-0.2567487288938172,0.0,1215.4969696969697,0,12.7,Low
2025-08,Uttar Pradesh,94166,92972,1194,83646,23479,18910,4520,70736,23430,0.04800033982541469,0.20081558099526367,0.7511840791793216,0.9519996601745853,0.0,0.11171760508038996,0.7193051670133659,1.0132345464868446,0.0,77.80083682008369,1,36.66,Medium
2025-08,Uttarakhand,6678,3587,3091,0,0,0,185,6493,185,0.027702905061395628,0.0,0.9722970949386044,0.9722970949386044,0.0,1.0,0.0,1.7011894061142028,0.0,1.160090556274256,1,55.0,High
2025-08,West Bengal,142081,131962,10119,52610,51897,45130,364,96587,45130,0.0025619189054131093,0.3176357148387188,0.6798023662558681,0.9974380810945869,0.0,0.629718259302792,0.013552556548184757,0.7911427074986043,0.0,13.039723320158103,0,26.5,Low
2025-09,Andhra Pradesh,288409,285115,3294,267911,231555,228489,1525,58395,228489,0.005287629720293056,0.7922394932196984,0.20247287706000852,0.9947123702797069,0.0,0.07107267803709316,0.1357017815617873,-0.7002502088787508,0.0,86.52959028831563,0,6.26,Low
2025-09,Assam,155011,148965,6046,0,0,0,155011,0,58802,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.332519468696095,0.0,24.63452951876964,1,55.0,High
2025-09,Bihar,4696,4696,0,4696,4696,200,0,4496,191,0.0,0.04258943781942078,0.9574105621805792,1.0,0.045,0.0,0.0,1.65722057096271,0.0,4696.0,0,24.84,Low
2025-09,Chhattisgarh,947479,890220,57259,843086,841839,534521,6171,406787,534068,0.0065130731129660925,0.564150762180481,0.42933616470655284,0.9934869268870339,0.0008474877507151263,0.11017975068576717,0.0014790899149078505,0.008183854205648124,0.0,15.54697869367796,0,12.57,Low
2025-09,Goa,10346,9958,388,5562,4026,2544,6601,1201,1046,0.6380243572395129,0.2458921322250145,0.11608351053547265,0.36197564276048716,0.5888364779874213,0.4624009278948386,0.2761596548004315,-0.9700213585837504,-0.03999418266433973,25.59897172236504,0,37.57,Medium
2025-09,Gujarat,190242,183055,7187,186192,119410,103524,84387,2331,103524,0.4435771280789731,0.5441700570851863,0.012252814835840667,0.5564228719210269,0.0,0.02128867442520579,0.35867276789550573,-1.2942571676934778,0.0,25.466750139120755,0,11.72,Low
2025-09,Himachal Pradesh,5664,4981,683,3076,1558,901,4709,54,901,0.8313912429378532,0.15907485875706215,0.009533898305084746,0.1686087570621469,0.0,0.4569209039548023,0.49349804941482445,-1.302747625118532,0.0,7.2821637426900585,0,27.88,Low
2025-09,Jammu & Kashmir,46090,33233,12857,0,0,4505,1661,39924,6020,0.0360381861575179,0.09774354523757865,0.8662182686049035,0.9639618138424821,0.0,1.0,0.0,1.372451150004416,0.0,2.5846165811168142,1,52.56,Medium
2025-09,Jharkhand,110756,107032,3724,71636,65731,62051,20598,28107,61970,0.18597638051211673,0.560249557586045,0.25377406190183827,0.8140236194878833,0.001305377834362057,0.353208855502185,0.08243062147523592,-0.5400501730088447,0.0,28.733422818791947,0,16.32,Low
2025-09,Karnataka,295176,289236,5940,154073,18303,16700,16097,262379,16700,0.054533566414613655,0.05657641542672846,0.8888900181586579,0.9454664335853864,0.0,0.4780300566441716,0.8812056622510109,1.4432490292920603,0.0,48.684733209897324,0,30.76,Medium
2025-09,Kerala,45469,44455,1014,40503,31109,30103,2402,12964,29704,0.052827200950097866,0.662055466361697,0.28511733268820516,0.9471727990499021,0.013254492907683619,0.1092172689084871,0.23193343702935584,-0.4421734257224546,-0.052465483234714005,43.79802955665025,0,10.35,Low
2025-09,Madhya Pradesh,627513,585326,42187,627513,627513,305106,0,322407,294877,0.0,0.4862146282228416,0.5137853717771584,1.0,0.03352605324051313,0.0,0.0,0.27189639892771694,0.0,13.874229638759838,0,13.52,Low
2025-09,Maharashtra,409156,397897,11259,374165,174066,208681,27844,172631,208335,0.06805228323671167,0.5100279599956985,0.42191975676758986,0.9319477167632884,0.0016580330744054323,0.0855199483815464,0.534788128232197,-0.01497562683774037,0.0,35.33721136767318,0,13.57,Low
2025-09,Odisha,769026,732733,36293,581248,499037,483621,139065,146340,472636,0.18083263764814195,0.6288747064468562,0.1902926559050019,0.819167362351858,0.022714067420562797,0.2441763997576155,0.1414387662409161,-0.7382858190103988,-0.0004887409888380183,20.18881908855458,0,13.4,Low
2025-09,Rajasthan,118375,113162,5213,76333,63849,51766,688,65921,51766,0.005812038014783527,0.4373051742344245,0.556882787750792,0.9941879619852165,0.0,0.3551594508975713,0.16354656570552709,0.4064782337559613,0.0,21.70349060222478,0,19.39,Low
2025-09,Tamil Nadu,34667,33119,1548,27582,16972,16568,5388,12711,16508,0.1554215824847838,0.477918481553062,0.36665993596215424,0.8445784175152162,0.0036214389183969096,0.20437303487466466,0.38467116235225873,-0.18753743613102503,0.0,21.38089089735313,0,16.19,Low
2025-09,Telangana,655249,651822,3427,231456,231456,231456,329367,94426,231456,0.5026592944056382,0.35323365621313424,0.1441070493812276,0.49734070559436183,0.0,0.6467663437868657,0.0,-0.8825112563876093,0.0,190.14644107351225,0,25.87,Low
2025-09,Tripura,200721,200557,164,153257,136437,131793,80,68848,128032,0.00039856317973704794,0.6565979643385595,0.3430034724817035,0.9996014368202629,0.028537175722534582,0.23646753453799055,0.10975028873069419,-0.2614103166465107,0.0,1215.4969696969697,0,12.7,Low
2025-09,Uttar Pradesh,94166,92972,1194,83646,23479,18910,4520,70736,23430,0.04800033982541469,0.20081558099526367,0.7511840791793216,0.9519996601745853,0.0,0.11171760508038996,0.7193051670133659,1.0132297922704394,0.0,77.80083682008369,1,36.66,Medium
2025-09,Uttarakhand,6678,3587,3091,0,0,0,185,6493,185,0.027702905061395628,0.0,0.9722970949386044,0.9722970949386044,0.0,1.0,0.0,1.703707276662919,0.0,1.160090556274256,1,55.0,High
2025-09,West Bengal,142081,131962,10119,52610,51897,45130,364,96587,45130,0.0025619189054131093,0.3176357148387188,0.6798023662558681,0.9974380810945869,0.0,0.629718259302792,0.013552556548184757,0.7903235766333205,0.0,13.039723320158103,0,26.5,Low
2025-10,Andhra Pradesh,288409,285115,3294,267911,231555,228489,1525,58395,228489,0.005287629720293056,0.7922394932196984,0.20247287706000852,0.9947123702797069,0.0,0.07107267803709316,0.1357017815617873,-0.7002296668845077,0.0,86.52959028831563,0,6.26,Low
2025-10,Assam,155011,148965,6046,0,0,0,155011,0,58802,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.3324924000779415,0.0,24.63452951876964,1,55.0,High
2025-10,Bihar,4696,4696,0,4696,4696,200,0,4496,191,0.0,0.04258943781942078,0.9574105621805792,1.0,0.045,0.0,0.0,1.657216777873567,0.0,4696.0,0,24.84,Low
2025-10,Chhattisgarh,947479,890220,57259,843086,841839,534521,6171,406787,534068,0.0065130731129660925,0.564150762180481,0.42933616470655284,0.9934869268870339,0.0008474877507151263,0.11017975068576717,0.0014790899149078505,0.008197083361850478,0.0,15.54697869367796,0,12.57,Low
2025-10,Goa,10346,9958,388,5562,4026,2544,6601,1201,1046,0.6380243572395129,0.2458921322250145,0.11608351053547265,0.36197564276048716,0.5888364779874213,0.4624009278948386,0.2761596548004315,-0.9699980318663713,0.0,25.59897172236504,0,37.57,Medium
2025-10,Gujarat,190242,183055,7187,186192,119410,103524,84387,2331,103524,0.4435771280789731,0.5441700570851863,0.012252814835840667,0.5564228719210269,0.0,0.02128867442520579,0.35867276789550573,-1.2942304940394076,0.0,25.466750139120755,0,11.72,Low
2025-10,Himachal Pradesh,5664,4981,683,3076,1558,901,4709,54,901,0.8313912429378532,0.15907485875706215,0.009533898305084746,0.1686087570621469,0.0,0.4569209039548023,0.49349804941482445,-1.302720863821386,0.0,7.2821637426900585,0,27.88,Low
2025-10,Jammu & Kashmir,46090,33233,12857,0,0,4505,1661,39924,6020,0.0360381861575179,0.09774354523757865,0.8662182686049035,0.9639618138424821,0.0,1.0,0.0,1.372450296458645,0.0,2.5846165811168142,1,52.56,Medium
2025-10,Jharkhand,110756,107032,3724,71636,65731,62051,20598,28107,61970,0.18597638051211673,0.560249557586045,0.25377406190183827,0.8140236194878833,0.001305377834362057,0.353208855502185,0.08243062147523592,-0.5400312846856735,0.0,28.733422818791947,0,16.32,Low
2025-10,Karnataka,295176,289236,5940,154073,18303,16700,16097,262379,16700,0.054533566414613655,0.05657641542672846,0.8888900181586579,0.9454664335853864,0.0,0.4780300566441716,0.8812056622510109,1.4432474449324393,0.0,48.684733209897324,0,30.76,Medium
2025-10,Kerala,45469,44455,1014,40503,31109,30103,2402,12964,29704,0.052827200950097866,0.662055466361697,0.28511733268820516,0.9471727990499021,0.013254492907683619,0.1092172689084871,0.23193343702935584,-0.44215554773579624,0.0,43.79802955665025,0,10.35,Low
2025-10,Madhya Pradesh,627513,585326,42187,627513,627513,305106,0,322407,294877,0.0,0.4862146282228416,0.5137853717771584,1.0,0.03352605324051313,0.0,0.0,0.2719069059009677,0.0,13.874229638759838,0,13.52,Low
2025-10,Maharashtra,409156,397897,11259,374165,174066,208681,27844,172631,208335,0.06805228323671167,0.5100279599956985,0.42191975676758986,0.9319477167632884,0.0016580330744054323,0.0855199483815464,0.534788128232197,-0.01496215861689841,0.0,35.33721136767318,0,13.57,Low
2025-10,Odisha,769388,732751,36637,581801,499831,484075,138973,146340,473640,0.1806279796409614,0.6291688978772739,0.1902031224817647,0.8193720203590387,0.021556576976708156,0.24381326456872215,0.1408900981607113,-0.7385444707135355,-0.0006615611404738791,19.99975435340357,0,13.36,Low
2025-10,Rajasthan,118375,113162,5213,76333,63849,51766,688,65921,51766,0.005812038014783527,0.4373051742344245,0.556882787750792,0.9941879619852165,0.0,0.3551594508975713,0.16354656570552709,0.4064873515030122,0.0,21.70349060222478,0,19.39,Low
2025-10,Tamil Nadu,34667,33119,1548,27582,16972,16568,5388,12711,16508,0.1554215824847838,0.477918481553062,0.36665993596215424,0.8445784175152162,0.0036214389183969096,0.20437303487466466,0.38467116235225873,-0.1875221866342265,0.0,21.38089089735313,0,16.19,Low
2025-10,Telangana,655249,651822,3427,231456,231456,231456,329367,94426,231456,0.5026592944056382,0.35323365621313424,0.1441070493812276,0.49734070559436183,0.0,0.6467663437868657,0.0,-0.8824888329966477,0.0,190.14644107351225,0,25.87,Low
2025-10,Tripura,200721,200557,164,153257,136437,131793,80,68848,128032,0.00039856317973704794,0.6565979643385595,0.3430034724817035,0.9996014368202629,0.028537175722534582,0.23646753453799055,0.10975028873069419,-0.26139430459404334,0.0,1215.4969696969697,0,12.7,Low
2025-10,Uttar Pradesh,94166,92972,1194,83646,23479,18910,4520,70736,23430,0.04800033982541469,0.20081558099526367,0.7511840791793216,0.9519996601745853,0.0,0.11171760508038996,0.7193051670133659,1.0132326468010393,0.0,77.80083682008369,1,36.66,Medium
2025-10,Uttarakhand,6678,3587,3091,0,0,0,185,6493,185,0.027702905061395628,0.0,0.9722970949386044,0.9722970949386044,0.0,1.0,0.0,1.703703003712957,0.0,1.160090556274256,1,55.0,High
2025-10,West Bengal,142081,131962,10119,52610,51897,45130,364,96587,45130,0.0025619189054131093,0.3176357148387188,0.6798023662558681,0.9974380810945869,0.0,0.629718259302792,0.013552556548184757,0.7903287321219604,0.0,13.039723320158103,0,26.5,Low
2025-11,Andhra Pradesh,288409,285115,3294,272093,231555,228489,1525,58395,228489,0.005287629720293056,0.7922394932196984,0.20247287706000852,0.9947123702797069,0.0,0.056572437059869835,0.14898582469964314,-0.7276114914668167,0.0,86.52959028831563,0,6.04,Low
2025-11,Assam,188512,180965,7547,105737,81141,89890,82243,16379,87436,0.436274613817688,0.4768396706840944,0.08688571549821762,0.563725386182312,0.027300033374123928,0.43909671532846717,0.23261488409922731,-1.095068857942226,-0.46943765281173594,23.975225225225227,0,20.21,Low
